id,AF-L__Hipp-L_0,AF-L__Hipp-L_1,CG-L__CC__Hipp-L,CG-L__CC-isthmus__POS1-L_0,AF-L__Hipp-L_2,CC__Hipp-R,CG-L__CC__POS2-L,CC__CC-splenium__ProS-R,CG-L__CC__V3A-L,AF-L__Hipp-L_3,CG-L__CC__IFO-R__V1-R,CG-L__CC-splenium__IFO-L__V3-L,CG-L__IFO-L__V4-L,AF-L__Hipp-L_4,T-OCC-L__CC__AF-L__PuM-L,CG-L__IFO-L__V2-L,CG-L__CC__V6-L,CC__IFO-R__V1-R,AF-L__ILF-L__PHA3-L,CG-L__CC__V6-R,CG-L__CC-isthmus__POS1-L_1,CG-L__IFO-L__CC__V2-L,MLF-L__CC__Hipp-L_0,AF-L__Hipp-R_0,AF-L__CG-R__CC-splenium__Hipp-R,AF-L__CG-R__Hipp-R,ILF-R__IFO-R__CG-R__Hipp-R,AF-R__ILF-R__AF-L__Hipp-R,AF-L__IFO-R__V4-R,AF-L__IFO-R__V2-R,AF-L__IFO-R__CC__V6-R,CG-R__CC__V6-R_0,CG-R__CC__POS1-R,CG-R__CC__V1-L,ILF-R__IFO-R__Hipp-R,CC-isthmus__CC__CG-R__Hipp-R,CC-splenium__CC__IFO-L__V1-L,CG-R__CC__CC-isthmus__MIP-R,AF-R__ILF-R__Hipp-R,ST-OCC-R__IFO-R__AF-L__Hipp-R,AF-L__IFO-R__ILF-R__PIT-R,ILF-R__CC__FFC-R,CG-R__CC__V2-R,CG-R__CC__CC-isthmus__POS2-R,ILF-R__AF-L__Hipp-R_0,ILF-R__TE2p-R,AF-L__CG-R__IFO-R__Hipp-R,CG-R__CC-isthmus__CC__DVT-R,ILF-R__AF-L__Hipp-R_1,CC__CG-R__Hipp-R,ILF-R__Hipp-R,AF-L__CG-L__CC__Hipp-L,AF-L__ILF-L__PeEc-L,CG-L__CC-isthmus__DVT-L,CG-L__CC__IFO-L__V1-L,AF-L__CG-L__Hipp-L_0,AF-L__IFO-R__V3-R,CC__CC-splenium__Hipp-R_0,MLF-R__IFO-R__AF-L__Hipp-R,IFO-R__PHA2-R_0,AF-L__Hipp-R_1,AF-L__Hipp-R_2,CC-splenium__AF-L__Hipp-R,CC__V6-R,AF-L__CG-L__Hipp-L_1,MLF-R__AF-L__Hipp-R,AF-L__FX-L__Hipp-L_0,ILF-L__AF-L__Hipp-L_0,AF-L__UF-L__TGd-L,UF-R__MLF-R__AF-L__Hipp-R,AF-L__CG-L__CC__ProS-L,AF-L__CG-R__CC__POS1-R,MLF-L__AF-L__Hipp-L,CC__PreS-L,T-OCC-L__ATR-L__VLa-L,ST-OCC-L__IFO-L__AF-L__Hipp-L,CC__CC-splenium__Hipp-R_1,ILF-R__TF-R,CC__CC-splenium__IFO-L__V2-L,CC__CC-splenium__Hipp-R_2,MLF-L__CC__Hipp-L_1,ST-OCC-R__IFO-R__CG-R__Hipp-R,CG-R__CC__DVT-R,CC__AF-L__Hipp-R,AF-L__CC-splenium__Hipp-L,ST-OCC-R__ILF-R__Hipp-R,CG-R__CC__V6-R_1,CG-R__AF-L__Hipp-R,ILF-R__AF-L__Hipp-R_2,ILF-R__AF-R__TE2a-R,ILF-L__AF-L__Hipp-L_1,ILF-R__UF-R__TGd-R,CG-L__ILF-L__V8-L,ILF-L__AF-L__Hipp-L_2,ILF-L__AF-L__Hipp-L_3,ILF-R__AF-L__Hipp-R_3,CC-splenium__AF-L__ILF-R__Hipp-R,AF-L__Hipp-R_3,CG-L__CC__V2-L,AF-L__Hipp-L_5,IFO-R__PHA2-R_1,CC__V2-R,CC__CC-isthmus__CG-R__Hipp-R,AF-L__Hipp-R_4,IFO-R__ST-OCC-R__AF-L__Hipp-R,AF-L__FX-L__Hipp-L_1,CC__ILF-L__PHA3-L
HCD2055237,7.896211442136846,15.321687172692728,12.729977755309744,1.071956695652843,8.25441246741209,2.69329357648731,1.9265517912242447,0.8969652416295755,0.6215925087887285,7.302685591756179,0.9246839870162716,1.4003024515507316,2.530300542057112,6.327811462499413,0.6809643696806689,2.0705613026511336,0.9133456069786032,0.8990039986227508,1.907785253442672,1.5495360022044764,0.485440444819135,0.9624592258001452,0.9901823401229672,18.13101296744744,6.09819135881287,9.843677690708576,0.7510288500409386,0.6174019740728434,1.447801682190382,2.3716520634968985,1.3147008979191723,0.7697932369954265,1.8143220354465432,1.608852532054751,0.9384139778152774,0.8709343606278624,1.139788443504975,0.2553085411451781,0.4900845931719124,0.8357466426045068,2.1521785699147866,0.8298161245326077,2.133356048068142,0.8531115411752874,9.682879054977423,1.7731517694988193,6.287840762752053,0.8718154523030887,5.115815586806166,1.653989070259473,8.276576159491484,6.83783917134082,1.3516967977637997,1.704358317278707,0.6805977031761729,0.3790487995040425,3.243763318509064,2.6589897124486988,0.8860843340019575,1.7781229321616827,28.126096436990714,0.5056062387873068,1.0422655927231586,1.1489383116438374,4.467411371613288,1.1170543844148404,0.5789092651244097,0.9627166945590748,0.451520376920368,0.5885233365794098,1.6930420715856116,0.7267693781041558,1.0019157505841585,11.356084255018072,0.5976663585863747,1.2446467462561674,1.6579773539127365,0.9630654488914075,1.120431944189409,1.6304125191332894,1.0645495539088907,1.378334954607408,1.1473984687042569,11.8846966229063,0.6775378019447182,0.7018112580657012,1.936324149536304,2.883629419254849,0.4997425916875463,0.799859300605852,1.0089448685783189,0.8374627149789005,3.162404181214086,1.0316001854268029,4.226590732055833,0.1126097545123379,0.5859327756868848,0.1605464528363956,0.987528644242638,47.98261666713528,3.558750858708956,0.8495921034206777,1.059379303528052,25.152193486201163,2.1364591359345138,1.765344358301163,2.457148456873607
HCD2059245,16.779587538862568,95.9126981627252,62.1771241793507,0.8940240819211419,34.24731884595313,5.432079668389805,1.2041516438389497,2.506520448712613,0.4827845949547441,11.181500599667167,0.3010173272142572,2.521102423293234,0.5417984734381899,16.526936100722093,0.9395178361682488,1.3946282776037042,0.822957284749385,1.2696497065639691,0.0787408979547039,0.6315316474404662,0.1645001176815656,0.6826821263764308,1.9224497278609936,47.27945422152855,31.99050737430993,16.06396448205159,1.2967927671461053,0.7194899956962394,2.173082248062029,2.567913720267672,1.8763499814093387,0.1818671304226953,0.9232057387704034,0.7107478265499979,0.6287794036902833,0.6683837232373536,1.302035714600879,0.4449447371391654,1.3468552308124553,0.7008836768705595,2.360863301008917,0.5658322554322127,0.6113875145017856,0.2167608029438478,1.3505011702066547,0.8818875018079048,6.991766380906033,1.2183251422680346,19.949742534221954,0.3427732191171543,8.397491864537841,15.92951958455752,0.424379116743114,0.7258453675233149,0.2401420353535284,2.985789275693154,1.225498653062812,3.44101298443128,2.660049156815192,1.3111345320640002,39.230782690937374,1.9017784381880385,3.6220109737837936,0.8971665764681576,2.5355225407747186,0.7640872092511428,2.1512803487788914,0.9100628063327324,0.2366126648629167,0.44503898606257,0.6850150281919267,0.2510760882481597,1.2580151218217703,26.50040260600689,0.9858568550097648,1.310350428831843,1.560160990756588,0.3921460254076315,2.3111086928081868,1.3672270965516329,1.1665390816058627,2.147338440199586,0.4669067285672959,38.21170958054498,1.6033444049019296,0.4138210715734344,1.2990908114016837,22.627692662811658,0.0283564553566974,0.3026731873708157,0.5826368975819757,0.4272338710389306,2.0715737319687024,1.5808729800151844,2.796150323820085,0.3341321475651959,0.4492334903393695,0.6927753554117764,0.5300707374443833,114.68757388704992,11.02380300225606,0.6903045321366934,1.2096280418224843,147.6311827705307,22.236153993706665,6.998318818758631,0.4560698282976361
HCD2063034,9.625680099187226,32.27564001795267,25.09252639170015,1.1404321161314137,17.91225502537349,3.937609737635405,1.2775960134305695,1.5818879410730502,0.7335238791000434,14.67882346532237,0.6151212028830281,1.5996983678272263,1.241761353648405,8.43379523790116,0.8236123494642624,1.155866462127345,1.0326160456158138,1.7102964939453336,0.678445544719066,1.1245915232834387,0.3362817075619476,0.7540628509517042,0.5041108293399862,13.6415298426224,15.230849467921988,11.689746972832175,0.8324484982341809,0.7146700367497965,0.7500857246782235,1.3574481174155717,1.6842342471591802,1.0350460807192845,1.7788356853934266,0.8815580731948959,0.7643119394585913,1.3497342325440775,1.2024134887752058,1.0106640643931504,0.7312332488697799,1.495985906651744,2.533704809250352,0.4427362924527099,2.4349201525893696,0.7332403592906193,1.6692625960814995,0.8824438566708956,6.799484822763716,1.4972460243823225,13.611332934209145,0.9552767857580944,10.696935580644787,12.703130411897003,1.7495791208409128,1.208933189273683,1.0422994184698746,1.2321279691923992,2.076215728188375,4.647832664565498,1.4918943320751523,1.255980117448397,35.77772641846249,0.8376068523812052,2.434808512747748,1.4933354350408317,3.583470949311703,1.1716438160995235,1.4654688697159184,0.408711627098529,0.5938939541723136,0.5952775707163697,1.5362714707701282,0.6017688159810963,0.8086225691320945,15.179760075399892,0.9128794750558012,1.439166439362472,0.9824346698760732,1.0177537855738894,1.3842982919497555,1.9507083724689367,0.8139350563157248,2.0305516338457683,0.9164763664888482,21.11835483464228,1.4236503074147984,0.2930275914138621,2.410096860149732,6.250181557617438,0.4692167683253035,0.1992339068222109,1.4211525208171063,0.6776146828406004,1.927959422654376,2.6526076208651848,6.534972083085243,0.3211055787716826,0.4193733009547051,0.3852581082584945,0.4486804839676985,41.81657453812053,10.274662628540185,1.5217599648721716,1.1683109135731131,60.5561306527918,6.119877421114156,4.54830180995683,2.2879548106297265
HCD2073340,5.194105613810519,15.726368336570449,29.213305964800423,1.1529370930762275,41.90173854007805,2.445796854827329,1.752648414935149,1.6717506776402329,0.6633862758130655,6.097697086747183,0.16945647302305,2.377434766153913,0.3927113667425067,20.694256190454432,0.3209929418854906,0.2528736311049949,0.6495709228564536,1.4706181744377966,1.8342928818534967,0.2299370787878427,0.5225611547531456,0.501156036614558,0.2784744270213121,16.7381976297086,23.804478204412515,11.962614779241177,0.6859948598032015,0.9456112788348824,1.2728224482534325,0.5168399589681592,0.3763714484785851,0.3815611487796599,1.4101562773169674,2.1767471376666783,0.5805575236246248,1.0880875265802212,1.3714038962806478,0.9573096265881148,1.4836061854028029,0.2439761894805507,0.526838471200316,0.5799155273010376,1.6133022037067606,0.5594894146164612,2.047046369475113,1.1847633307441776,5.884322645895634,0.6824547629016452,15.974504917450266,0.4361384679399892,8.659495659301342,10.200471963464306,0.6758494520436373,0.5818638594158816,1.0152014045440785,1.0686818843640469,0.6200291830736067,3.871255039926452,0.299883363484803,1.2293511682197884,19.81276698225356,0.2571905068548622,1.087119493628668,0.6128484208907299,5.92448642214991,0.3275177012909412,0.5881150462920488,1.5645700616517462,0.3502409246564608,0.3783344752423055,1.849341298695408,0.4777649293476573,0.2845156623269493,16.48763713164474,0.1227434890980058,0.364792079898198,1.1980721965255778,0.9936709501142256,1.332555319382046,1.0329514778451403,0.3857408077903337,0.2731119701724417,1.4488729605578468,25.390013557553427,0.7675329687265882,0.2409068254663462,0.8379195103140143,8.974013806879338,0.2646143860814895,0.3838404172381675,1.088950618680196,0.2745035574469603,0.6625130498657568,3.3483002472173595,4.7593378142744704,0.4680575130603492,0.2498279856678047,0.5946920349568268,0.3744853153204395,33.58076672784815,11.980154427905797,0.6082389937611922,0.529375998455603,48.57956549636442,1.1799339078483555,1.1571665596008858,0.61296863925564
HCD2082947,16.024219276489816,55.53710716150509,41.63054495708383,0.4992232645464956,35.83375265082711,5.740818663693396,0.33936513271287,3.018883642766178,0.5621776081845057,22.15393092097941,0.246727434522401,1.6690799109390853,0.8245700493206035,20.534979465095525,1.2082672995458137,1.19487437707217,1.9437421905504029,0.3876642633317024,0.4083495075716583,0.2961759673745974,0.0963436542439906,0.9246965073441016,0.4239133880123511,35.287367853055976,18.18155423789832,18.98703100097084,0.922588031521862,0.4252962342440691,1.3000482082448883,1.794287806741058,0.7192179833263913,0.9391856527069624,1.0121794293450923,0.2388733736047327,1.0232879935253298,0.3805030197875214,0.6328559294126672,0.2391445750664808,0.3211192137097133,0.4518322402012902,0.7454608483229407,0.2706263226893772,0.9022735391070228,0.3089036659886555,2.2937027670486403,0.3147468659505095,8.576953408479195,0.7147219672219721,17.591650884838497,1.2926366775504958,18.48492805874595,15.676370269221897,2.0219429177365527,0.2240221066349375,1.7728418054109951,0.6447953133416201,0.4287036623414951,2.737004674580238,2.3104438515642363,2.5331130839141363,43.68380891026229,4.61309911440945,14.260162702630256,0.250023763688408,6.540064890387444,0.4457759361476167,9.79619858599418,0.1480929225935686,0.0,0.2969530785376398,1.2145272841201122,0.3555093060188148,0.1591411607004139,18.97989824257948,0.2393940332864803,0.856883304603198,0.4861965128511563,1.4811227313768107,1.4115068899734005,1.031559666834542,0.4916101189009731,1.7325258082228103,0.8489668173460022,23.361404480821527,7.954028825062346,0.1196411621618557,1.4419436318506147,9.149574053901995,0.1690426867047394,0.2185821485779083,0.3959243095289382,0.2841984440037113,0.9405521501358024,0.5797019000032353,7.426261216156052,0.256325857682425,2.225031125436712,0.1277416647509817,0.8739309075833638,68.79330216693157,9.627922451699286,0.7216813470454075,0.2925634786524556,93.85125949151242,10.012528098108753,10.47023319759724,1.7082894088296756
